dataset,filename,emotion,audio_path,mel_spec_path
emodb,10a01Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10a01Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10a01Wa.npy
emodb,10a02Ab.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\10a02Ab.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\10a02Ab.npy
emodb,10a02Fa.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\10a02Fa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\10a02Fa.npy
emodb,10a02Na.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\10a02Na.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\10a02Na.npy
emodb,10a02Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10a02Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10a02Wa.npy
emodb,10a04Fd.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\10a04Fd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\10a04Fd.npy
emodb,10a04Nb.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\10a04Nb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\10a04Nb.npy
emodb,10a04Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10a04Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10a04Wa.npy
emodb,10a04Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10a04Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10a04Wb.npy
emodb,10a05Aa.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\10a05Aa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\10a05Aa.npy
emodb,10a05Tb.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\10a05Tb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\10a05Tb.npy
emodb,10a05Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10a05Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10a05Wb.npy
emodb,10a07Aa.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\10a07Aa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\10a07Aa.npy
emodb,10a07Ad.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\10a07Ad.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\10a07Ad.npy
emodb,10a07Ta.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\10a07Ta.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\10a07Ta.npy
emodb,10a07Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10a07Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10a07Wb.npy
emodb,10b01Aa.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\10b01Aa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\10b01Aa.npy
emodb,10b01Ea.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\10b01Ea.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\10b01Ea.npy
emodb,10b01Fa.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\10b01Fa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\10b01Fa.npy
emodb,10b02Aa.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\10b02Aa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\10b02Aa.npy
emodb,10b02Na.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\10b02Na.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\10b02Na.npy
emodb,10b02Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10b02Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10b02Wb.npy
emodb,10b03Tb.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\10b03Tb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\10b03Tb.npy
emodb,10b03Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10b03Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10b03Wb.npy
emodb,10b09Ad.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\10b09Ad.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\10b09Ad.npy
emodb,10b09Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10b09Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10b09Wb.npy
emodb,10b10Fc.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\10b10Fc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\10b10Fc.npy
emodb,10b10Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\10b10Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\10b10Wa.npy
emodb,11a01Aa.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11a01Aa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11a01Aa.npy
emodb,11a01Ab.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11a01Ab.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11a01Ab.npy
emodb,11a01Nd.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\11a01Nd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\11a01Nd.npy
emodb,11a01Wc.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11a01Wc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11a01Wc.npy
emodb,11a02Ec.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\11a02Ec.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\11a02Ec.npy
emodb,11a02Fb.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\11a02Fb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\11a02Fb.npy
emodb,11a02Nc.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\11a02Nc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\11a02Nc.npy
emodb,11a02Tc.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\11a02Tc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\11a02Tc.npy
emodb,11a02Wc.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11a02Wc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11a02Wc.npy
emodb,11a04Ac.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11a04Ac.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11a04Ac.npy
emodb,11a04Fd.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\11a04Fd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\11a04Fd.npy
emodb,11a04Nd.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\11a04Nd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\11a04Nd.npy
emodb,11a04Wc.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11a04Wc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11a04Wc.npy
emodb,11a05Ad.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11a05Ad.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11a05Ad.npy
emodb,11a05Fb.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\11a05Fb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\11a05Fb.npy
emodb,11a05Fc.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\11a05Fc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\11a05Fc.npy
emodb,11a05Na.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\11a05Na.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\11a05Na.npy
emodb,11a05Td.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\11a05Td.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\11a05Td.npy
emodb,11a05Wd.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11a05Wd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11a05Wd.npy
emodb,11a07Ac.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11a07Ac.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11a07Ac.npy
emodb,11a07Ta.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\11a07Ta.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\11a07Ta.npy
emodb,11a07Wc.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11a07Wc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11a07Wc.npy
emodb,11b01Ab.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11b01Ab.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11b01Ab.npy
emodb,11b01Eb.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\11b01Eb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\11b01Eb.npy
emodb,11b01Fc.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\11b01Fc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\11b01Fc.npy
emodb,11b01Nc.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\11b01Nc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\11b01Nc.npy
emodb,11b01Wd.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11b01Wd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11b01Wd.npy
emodb,11b02Ab.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11b02Ab.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11b02Ab.npy
emodb,11b02Fd.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\11b02Fd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\11b02Fd.npy
emodb,11b02Na.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\11b02Na.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\11b02Na.npy
emodb,11b02Td.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\11b02Td.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\11b02Td.npy
emodb,11b02Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11b02Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11b02Wb.npy
emodb,11b03Fc.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\11b03Fc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\11b03Fc.npy
emodb,11b03Nb.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\11b03Nb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\11b03Nb.npy
emodb,11b03Td.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\11b03Td.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\11b03Td.npy
emodb,11b03Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11b03Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11b03Wa.npy
emodb,11b03Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11b03Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11b03Wb.npy
emodb,11b09Ad.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11b09Ad.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11b09Ad.npy
emodb,11b09Fd.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\11b09Fd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\11b09Fd.npy
emodb,11b09Na.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\11b09Na.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\11b09Na.npy
emodb,11b09Td.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\11b09Td.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\11b09Td.npy
emodb,11b09Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11b09Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11b09Wa.npy
emodb,11b10Ad.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11b10Ad.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11b10Ad.npy
emodb,11b10Ae.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\11b10Ae.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\11b10Ae.npy
emodb,11b10Nc.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\11b10Nc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\11b10Nc.npy
emodb,11b10Td.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\11b10Td.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\11b10Td.npy
emodb,11b10Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\11b10Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\11b10Wa.npy
emodb,12a01Fb.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\12a01Fb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\12a01Fb.npy
emodb,12a01Nb.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\12a01Nb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\12a01Nb.npy
emodb,12a01Wc.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12a01Wc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12a01Wc.npy
emodb,12a02Ac.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\12a02Ac.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\12a02Ac.npy
emodb,12a02Ec.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\12a02Ec.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\12a02Ec.npy
emodb,12a02Nb.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\12a02Nb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\12a02Nb.npy
emodb,12a02Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12a02Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12a02Wa.npy
emodb,12a02Wc.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12a02Wc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12a02Wc.npy
emodb,12a04Wc.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12a04Wc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12a04Wc.npy
emodb,12a05Ab.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\12a05Ab.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\12a05Ab.npy
emodb,12a05Nd.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\12a05Nd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\12a05Nd.npy
emodb,12a05Ta.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\12a05Ta.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\12a05Ta.npy
emodb,12a05Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12a05Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12a05Wb.npy
emodb,12a07Ac.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\12a07Ac.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\12a07Ac.npy
emodb,12a07Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12a07Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12a07Wa.npy
emodb,12b01Ta.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\12b01Ta.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\12b01Ta.npy
emodb,12b01Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12b01Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12b01Wa.npy
emodb,12b02Ad.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\12b02Ad.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\12b02Ad.npy
emodb,12b02Ea.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\12b02Ea.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\12b02Ea.npy
emodb,12b02Fb.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\12b02Fb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\12b02Fb.npy
emodb,12b02Na.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\12b02Na.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\12b02Na.npy
emodb,12b02Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12b02Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12b02Wa.npy
emodb,12b02Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12b02Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12b02Wb.npy
emodb,12b02Wd.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12b02Wd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12b02Wd.npy
emodb,12b03Ta.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\12b03Ta.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\12b03Ta.npy
emodb,12b09Ac.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\12b09Ac.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\12b09Ac.npy
emodb,12b09Td.wav,sadness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\sadness\12b09Td.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\sadness\12b09Td.npy
emodb,12b09Wc.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12b09Wc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12b09Wc.npy
emodb,12b10Ac.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\12b10Ac.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\12b10Ac.npy
emodb,12b10Wa.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\12b10Wa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\12b10Wa.npy
emodb,13a01Ac.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\13a01Ac.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\13a01Ac.npy
emodb,13a01Ea.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\13a01Ea.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\13a01Ea.npy
emodb,13a01Ec.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\13a01Ec.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\13a01Ec.npy
emodb,13a01Fd.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\13a01Fd.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\13a01Fd.npy
emodb,13a01Nb.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\13a01Nb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\13a01Nb.npy
emodb,13a01Wb.wav,anger,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\anger\13a01Wb.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\anger\13a01Wb.npy
emodb,13a02Ad.wav,fear,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\fear\13a02Ad.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\fear\13a02Ad.npy
emodb,13a02Ec.wav,disgust,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\disgust\13a02Ec.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\disgust\13a02Ec.npy
emodb,13a02Fa.wav,happiness,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\happiness\13a02Fa.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\happiness\13a02Fa.npy
emodb,13a02Nc.wav,neutral,D:\downloaaaad\output\preprocessed_data\processed_audio\emodb\neutral\13a02Nc.wav,D:\downloaaaad\output\preprocessed_data\mel_specs\emodb\neutral\13a02Nc.npy
